node_id,donors_cm3,acceptors_cm3
399,1.9837722491756544e+19,1.5000000000000023e+18
400,2.2682484801386659e+17,1.5000000000000023e+18
401,9.7626856131457679e+18,1.5000000000000023e+18
402,239328450503121.62,1.5000000000000023e+18
403,65983035963008.617,1.5000000000000023e+18
404,83550366200897424,1.5000000000000023e+18
405,1.4274041782074021e+17,1.5000000000000023e+18
406,6.1436382992209265e+18,1.5000000000000023e+18
407,3.5960608602841283e+18,1.5000000000000023e+18
408,23034899554010392,1.5000000000000023e+18
409,45487787215628448,1.5000000000000023e+18
410,1.9578232707410588e+18,1.5000000000000023e+18
411,9.9143671623863398e+17,1.5000000000000023e+18
412,209370.92794517719,1.5000000000000023e+18
413,32338.123453885921,1.5000000000000023e+18
414,13616029856438.951,1.5000000000000023e+18
415,4753401771984450,1.5000000000000023e+18
416,2.0458943320891034e+17,1.5000000000000023e+18
417,4.6698353590490298e+17,1.5000000000000023e+18
418,2103046773354.364,1.5000000000000023e+18
419,31599603695707652,1.5000000000000023e+18
420,83370016624298400,1.5000000000000023e+18
421,3738.4664482859739,1.5000000000000023e+18
422,323.48369548187293,1.5000000000000023e+18
423,243123872434.0914,1.5000000000000023e+18
424,3653089467729373.5,1.5000000000000023e+18
425,21037131081.064419,1.5000000000000023e+18
426,316096157954674.44,1.5000000000000023e+18
427,1.4813844877220551e+20,1.5000000000000023e+18
428,1.3460896178586848e+20,1.5000000000000023e+18
429,1.6249590300546925e+20,1.5000000000000023e+18
430,1.4765514948558986e+20,1.5000000000000023e+18
431,1.052676996934337e+20,1.5000000000000023e+18
432,1.1547015687531959e+20,1.5000000000000023e+18
433,5.1805113099705885e+19,1.5000000000000023e+18
434,5.6826021220067492e+19,1.5000000000000023e+18
435,1.6249590300546925e+20,1.5000000000000023e+18
436,1.4765514948558986e+20,1.5000000000000023e+18
437,1.1547015687531959e+20,1.5000000000000023e+18
438,5.6826021220067492e+19,1.5000000000000023e+18
439,3.2600852833595683e+19,1.5000000000000023e+18
440,1.9082284011030217e+19,1.5000000000000023e+18
441,3.576050015272933e+19,1.5000000000000023e+18
442,2.0931722975898808e+19,1.5000000000000023e+18
443,1.038907325187293e+19,1.5000000000000023e+18
444,5.2610002258788219e+18,1.5000000000000023e+18
445,1.1395973519670092e+19,1.5000000000000023e+18
446,5.770891956150656e+18,1.5000000000000023e+18
447,3.576050015272933e+19,1.5000000000000023e+18
448,2.0931722975898808e+19,1.5000000000000023e+18
449,1.1395973519670092e+19,1.5000000000000023e+18
450,5.770891956150656e+18,1.5000000000000023e+18
451,1.6249590300546925e+20,1.5000000000000023e+18
452,1.4765514948558986e+20,1.5000000000000023e+18
453,1.1547015687531959e+20,1.5000000000000023e+18
454,5.6826021220067492e+19,1.5000000000000023e+18
455,3.576050015272933e+19,1.5000000000000023e+18
456,2.0931722975898808e+19,1.5000000000000023e+18
457,1.1395973519670092e+19,1.5000000000000023e+18
458,5.770891956150656e+18,1.5000000000000023e+18
459,2.4780204804176783e+18,1.5000000000000023e+18
460,1.085641712370703e+18,1.5000000000000023e+18
461,2.7181881474316539e+18,1.5000000000000023e+18
462,1.1908611967670387e+18,1.5000000000000023e+18
463,2.7181881474316539e+18,1.5000000000000023e+18
464,1.1908611967670387e+18,1.5000000000000023e+18
465,2.7181881474316539e+18,1.5000000000000023e+18
466,1.1908611967670472e+18,1.5000000000000023e+18
467,4.4239805638425018e+17,1.5000000000000023e+18
468,1.6768142581153382e+17,1.5000000000000023e+18
469,4.8527490503539814e+17,1.5000000000000023e+18
470,1.8393296899165389e+17,1.5000000000000023e+18
471,4.8527490503539814e+17,1.5000000000000023e+18
472,1.8393296899165389e+17,1.5000000000000023e+18
473,4.8527490503541197e+17,1.5000000000000023e+18
474,1.8393296899166694e+17,1.5000000000000023e+18
475,21263671477084864,1.5000000000000023e+18
476,21263671477084864,1.5000000000000023e+18
477,21263671477095140,1.5000000000000023e+18
478,1839912467869197,1.5000000000000023e+18
479,1839912467869197,1.5000000000000023e+18
480,1839912467877629.2,1.5000000000000023e+18
481,1.6249590300554428e+20,1.5000000000000023e+18
482,1.4765514948566437e+20,1.5000000000000023e+18
483,1.6249590310624644e+20,1.5000000000000023e+18
484,1.4765514958563079e+20,1.5000000000000023e+18
485,1.154701568753918e+20,1.5000000000000023e+18
486,1.154701569734956e+20,1.5000000000000023e+18
487,5.6826021220136133e+19,1.5000000000000023e+18
488,5.6826021313057661e+19,1.5000000000000023e+18
489,3.5760500152795648e+19,1.5000000000000023e+18
490,2.0931722975962317e+19,1.5000000000000023e+18
491,3.5760500242481304e+19,1.5000000000000023e+18
492,2.0931723062046122e+19,1.5000000000000023e+18
493,1.1395973519730741e+19,1.5000000000000023e+18
494,5.7708919562082673e+18,1.5000000000000023e+18
495,1.1395973601900626e+19,1.5000000000000023e+18
496,5.7708920342085499e+18,1.5000000000000023e+18
497,2.7181881474860221e+18,1.5000000000000023e+18
498,1.1908611968180787e+18,1.5000000000000023e+18
499,2.7181882211190446e+18,1.5000000000000023e+18
500,1.1908612659441277e+18,1.5000000000000023e+18
501,4.8527490508305069e+17,1.5000000000000023e+18
502,1.8393296903589712e+17,1.5000000000000023e+18
503,4.8527496961925235e+17,1.5000000000000023e+18
504,1.8393302895395504e+17,1.5000000000000023e+18
505,21263671514593688,1.5000000000000023e+18
506,21263722312324628,1.5000000000000023e+18
507,1839912498971267,1.5000000000000023e+18
508,1839954620244428.2,1.5000000000000023e+18
509,0,1.5000000000000023e+18
510,0,1.5000000000000023e+18
511,0,1.5000000000000023e+18
512,0,1.5000000000000023e+18
513,1.6558967889995356e-15,1.5000000000000023e+18
514,1.3135046533738584e-15,1.5000000000000023e+18
515,20.950362421440744,1.5000000000000023e+18
516,1.0155724724535442,1.5000000000000023e+18
517,1362465949.9225514,1.5000000000000023e+18
518,20471909903258.312,1.5000000000000023e+18
519,66045774.541849479,1.5000000000000023e+18
520,992379402941.04797,1.5000000000000023e+18
521,0,1.5000000000000023e+18
522,0,1.5000000000000023e+18
523,7.73285884551364e-16,1.5000000000000023e+18
524,0.0010006690246068702,1.5000000000000023e+18
525,977816158.91100764,1.5000000000000023e+18
526,119161594736943.69,1.5000000000000023e+18
527,119161594736944.53,1.5000000000000023e+18
528,5776379087118.2979,1.5000000000000023e+18
529,5776379087118.8525,1.5000000000000023e+18
530,119161594743781.59,1.5000000000000023e+18
